target_id	length	eff_length	est_counts	tpm
DAnjou_Chr9v0.1_21175.1	567	409.507	445.717	50.3202
DAnjou_Chr9v0.1_21174.1	15306	15148.4	1555.2	4.74642
DAnjou_Chr9v0.1_21173.1	588	430.45	0	0
DAnjou_Chr9v0.1_21172.1	822	664.387	58.0046	4.03633
DAnjou_Chr7v0.1_18601.1	924	766.387	1998.12	120.536
DAnjou_Chr9v0.1_21170.1	795	637.387	35547.6	2578.41
DAnjou_Chr9v0.1_21169.1	699	541.387	48.6786	4.15696
DAnjou_Chr9v0.1_21168.1	363	207.997	0	0
DAnjou_Chr9v0.1_21167.1	777	619.387	22135.7	1652.26
DAnjou_Chr9v0.1_21166.1	964	806.387	69.0351	3.95796
DAnjou_Chr9v0.1_21165.1	417	260.482	0	0
DAnjou_Chr9v0.1_21164.1	984	826.387	47388.4	2651.15
DAnjou_Chr9v0.1_21163.1	2406	2248.39	237.486	4.88329
DAnjou_Chr9v0.1_21162.1	864	706.387	281.35	18.4141
DAnjou_Chr9v0.1_21161.1	777	619.387	1810	135.102
DAnjou_Chr9v0.1_21160.1	1464	1306.39	337.378	11.9396
DAnjou_Chr9v0.1_21159.1	816	658.387	354	24.8581
DAnjou_Chr9v0.1_21158.1	741	583.387	2265.99	179.575
DAnjou_Chr9v0.1_21157.1	348	193.659	186	44.4039
DAnjou_Chr9v0.1_21156.1	810	652.387	0	0
DAnjou_Chr9v0.1_21155.1	1689	1531.39	275	8.3022
DAnjou_Chr9v0.1_21154.1	682	524.387	723	63.7429
DAnjou_Chr9v0.1_21153.1	1407	1249.39	817	30.2323
DAnjou_Chr9v0.1_21152.1	1158	1000.39	4	0.184858
DAnjou_Chr9v0.1_21151.1	1143	985.387	0	0
DAnjou_Chr9v0.1_21150.1	1371	1213.39	41	1.56218
DAnjou_Chr9v0.1_21149.1	1361	1203.39	188.5	7.24188
DAnjou_Chr9v0.1_21148.1	363	207.997	54	12.0028
DAnjou_Chr9v0.1_21147.1	2073	1915.39	51.3475	1.23939
DAnjou_Chr9v0.1_21146.1	1143	985.387	34.5275	1.61996
DAnjou_Chr9v0.1_21145.1	1365	1207.39	105.389	4.03547
DAnjou_Chr17v0.1_43847.1	924	766.387	196.843	11.8745
DAnjou_Chr17v0.1_43848.1	543	385.58	0	0
DAnjou_Chr17v0.1_43849.1	2577	2419.39	290.579	5.5527
DAnjou_Chr17v0.1_43961.1	1939	1781.39	15.6525	0.406229
DAnjou_Chr17v0.1_43951.1	1620	1462.39	96.0318	3.03597
DAnjou_Chr17v0.1_43957.1	750	592.387	181.157	14.1383
DAnjou_Chr17v0.1_43846.1	369	213.753	2003	433.225
DAnjou_Chr17v0.1_43955.1	1233	1075.39	497.854	21.4034
DAnjou_Chr17v0.1_43954.1	351	196.495	223.537	52.5949
DAnjou_Chr17v0.1_43953.1	1137	979.387	248.284	11.7203
DAnjou_Chr17v0.1_43948.1	1107	949.387	268.707	13.0852
DAnjou_Chr17v0.1_43947.1	3165	3007.39	3307	50.8382
DAnjou_Chr17v0.1_43841.1	1134	976.387	89	4.21418
DAnjou_Chr17v0.1_43945.1	1152	994.387	945.621	43.965
DAnjou_Chr17v0.1_43839.1	609	451.45	0	0
DAnjou_Chr17v0.1_43944.1	2805	2647.39	49	0.855705
DAnjou_Chr17v0.1_43836.1	1177	1019.39	0	0
DAnjou_Chr17v0.1_43835.1	1383	1225.39	489	18.4493
DAnjou_Chr17v0.1_43834.1	2890	2732.39	717.739	12.1442
DAnjou_Chr17v0.1_43833.1	3792	3634.39	771.452	9.81348
DAnjou_Chr17v0.1_43832.1	1077	919.387	5	0.25143
DAnjou_Chr17v0.1_43831.1	564	406.507	34	3.86684
DAnjou_Chr17v0.1_43830.1	369	213.753	2	0.432576
DAnjou_Chr17v0.1_43829.1	501	343.664	16	2.15244
DAnjou_Chr17v0.1_43828.1	585	427.45	27	2.92027
DAnjou_Chr17v0.1_43827.1	1986	1828.39	1233	31.1774
DAnjou_Chr17v0.1_43826.1	1032	874.387	9.07476	0.479818
DAnjou_Chr17v0.1_43825.1	1335	1177.39	297.118	11.6669
DAnjou_Chr17v0.1_43824.1	3150	2992.39	1595	24.6427
DAnjou_Chr17v0.1_43823.1	4620	4462.39	621	6.43383
DAnjou_Chr17v0.1_43822.1	1407	1249.39	241	8.91796
DAnjou_Chr17v0.1_43821.1	957	799.387	44	2.54473
DAnjou_Chr17v0.1_43820.1	1494	1336.39	4	0.13838
DAnjou_Chr17v0.1_43819.1	3318	3160.39	551	8.0604
DAnjou_Chr17v0.1_43818.1	639	481.387	850.433	81.6755
DAnjou_Chr17v0.1_43817.1	1353	1195.39	22	0.850863
DAnjou_Chr17v0.1_43816.1	1371	1213.39	360	13.7167
DAnjou_Chr17v0.1_43815.1	1368	1210.39	140	5.34748
DAnjou_Chr17v0.1_43814.1	498	340.68	0	0
DAnjou_Chr17v0.1_43813.1	1413	1255.39	2	0.0736543
DAnjou_Chr17v0.1_43812.1	750	592.387	132	10.3018
DAnjou_Chr17v0.1_43811.1	5403	5245.39	504.919	4.4503
DAnjou_Chr17v0.1_43810.1	2992	2834.39	2420	39.4731
DAnjou_Chr17v0.1_43809.1	2094	1936.39	1126.64	26.899
DAnjou_Chr17v0.1_43808.1	855	697.387	42	2.78433
DAnjou_Chr17v0.1_43806.1	2855	2697.39	16.1549	0.276889
DAnjou_Chr17v0.1_43805.1	6259	6101.39	12	0.0909281
DAnjou_Chr17v0.1_43804.1	1383	1225.39	375	14.1483
DAnjou_Chr17v0.1_43803.1	1964	1806.39	53	1.35647
DAnjou_Chr17v0.1_43802.1	3184	3026.39	973.672	14.8742
DAnjou_Chr17v0.1_43801.1	1074	916.387	131.357	6.62704
DAnjou_Chr17v0.1_43800.1	589	431.45	0	0
DAnjou_Chr17v0.1_43799.1	960	802.387	0	0
DAnjou_Chr17v0.1_43798.1	1971	1813.39	49	1.24925
DAnjou_Chr17v0.1_43797.1	1764	1606.39	292.678	8.42336
DAnjou_Chr17v0.1_43796.1	543	385.58	534	64.0283
DAnjou_Chr17v0.1_43795.1	375	219.612	231	48.6296
DAnjou_Chr17v0.1_43794.1	3012	2854.39	736.765	11.9333
DAnjou_Chr17v0.1_43793.1	570	412.47	65.8855	7.38487
DAnjou_Chr17v0.1_43792.1	924	766.387	457	27.5685
DAnjou_Chr17v0.1_43791.1	1779	1621.39	152	4.33413
DAnjou_Chr17v0.1_43790.1	1791	1633.39	245	6.93462
DAnjou_Chr17v0.1_43788.1	2139	1981.39	183.665	4.2855
DAnjou_Chr17v0.1_43789.1	708	550.387	1.89562	0.159231
DAnjou_Chr17v0.1_43787.1	1323	1165.39	517	20.51
DAnjou_Chr17v0.1_43786.1	3081	2923.39	1522.55	24.0785
DAnjou_Chr17v0.1_43785.1	515	357.648	11	1.42194
DAnjou_Chr17v0.1_43784.1	612	454.45	26	2.64504
DAnjou_Chr17v0.1_43783.1	3738	3580.39	1184.83	15.2992
DAnjou_Chr17v0.1_43782.1	571	413.47	6	0.670893
DAnjou_Chr17v0.1_43509.1	673	515.387	4	0.358816
DAnjou_Chr8v0.1_20801.1	747	589.387	3.28396	0.257598
DAnjou_Chr8v0.1_20800.1	759	601.387	28.5411	2.19413
DAnjou_Chr8v0.1_20799.1	822	664.387	34	2.36594
DAnjou_Chr8v0.1_20798.1	846	688.387	43	2.88789
DAnjou_Chr17v0.1_43504.1	654	496.387	1	0.0931376
DAnjou_Chr17v0.1_43507.1	147	28.2407	0	0
DAnjou_Chr2v0.1_04079.1	864	706.387	0	0
DAnjou_Chr2v0.1_04078.1	369	213.753	0	0
DAnjou_Chr17v0.1_43501.1	1275	1117.39	74.2006	3.07008
DAnjou_Chr17v0.1_43500.1	561	403.507	0	0
DAnjou_Chr17v0.1_43499.1	393	237.021	0	0
DAnjou_Chr17v0.1_43498.1	546	388.58	10	1.18978
DAnjou_Chr17v0.1_43497.1	1230	1072.39	9	0.388004
DAnjou_Chr17v0.1_43496.1	1242	1084.39	102.892	4.38673
DAnjou_Chr17v0.1_43495.1	1566	1408.39	425	13.9512
DAnjou_Chr17v0.1_43494.1	1419	1261.39	1278.03	46.8422
DAnjou_Chr17v0.1_43493.1	1656	1498.39	45.0786	1.39089
DAnjou_Chr17v0.1_43492.1	1464	1306.39	934.526	33.0723
DAnjou_Chr17v0.1_43491.1	1251	1093.39	0	0
DAnjou_Chr17v0.1_43489.1	2151	1993.39	429.71	9.96619
DAnjou_Chr17v0.1_43490.1	330	176.438	11	2.88234
DAnjou_Chr17v0.1_43488.1	4146	3988.39	404.081	4.684
DAnjou_Chr17v0.1_43487.1	774	616.387	5	0.375027
DAnjou_Chr17v0.1_43486.1	717	559.387	7	0.578537
DAnjou_Chr17v0.1_43485.1	951	793.387	439.75	25.6251
DAnjou_Chr17v0.1_43484.1	378	222.54	39	8.10216
DAnjou_Chr17v0.1_43483.1	1050	892.387	3359.86	174.066
DAnjou_Chr17v0.1_43735.1	525	367.632	44.7862	5.63218
DAnjou_Chr17v0.1_43482.1	417	260.482	29	5.14713
DAnjou_Chr17v0.1_43481.1	783	625.387	216	15.968
DAnjou_Chr17v0.1_43480.1	1563	1405.39	257.204	8.46112
DAnjou_Chr17v0.1_43479.1	1569	1411.39	2347.34	76.8908
DAnjou_Chr17v0.1_43478.1	191	55.6834	0	0
DAnjou_Chr17v0.1_43477.1	1170	1012.39	240.912	11.0016
DAnjou_Chr17v0.1_43476.1	1155	997.387	194	8.99256
DAnjou_Chr17v0.1_43475.1	1053	895.387	1543.48	79.6959
DAnjou_Chr17v0.1_43474.1	1611	1453.39	38	1.20878
DAnjou_Chr17v0.1_43473.1	582	424.45	0	0
DAnjou_Chr17v0.1_43472.1	3810	3652.39	28	0.354427
DAnjou_Chr17v0.1_43471.1	1647	1489.39	542.613	16.8433
DAnjou_Chr17v0.1_43470.1	1470	1312.39	518.06	18.25
DAnjou_Chr17v0.1_43469.1	636	478.387	2258.09	218.226
DAnjou_Chr17v0.1_43468.1	2205	2047.39	17	0.383879
DAnjou_Chr17v0.1_43467.1	927	769.387	199	11.9579
DAnjou_Chr17v0.1_43466.1	1536	1378.39	308.583	10.3502
DAnjou_Chr17v0.1_43465.1	702	544.387	333	28.2802
DAnjou_Chr17v0.1_43464.1	2214	2056.39	48	1.07915
DAnjou_Chr17v0.1_43463.1	1020	862.387	286.389	15.3533
DAnjou_Chr17v0.1_43462.1	2379	2221.39	287.309	5.97958
DAnjou_Chr17v0.1_43461.1	708	550.387	40.5813	3.40881
DAnjou_Chr17v0.1_43460.1	1980	1822.39	39	0.989394
DAnjou_Chr17v0.1_43457.1	1188	1030.39	49	2.19857
DAnjou_Chr17v0.1_43456.1	1044	886.387	86	4.4856
DAnjou_Chr17v0.1_43455.1	402	245.832	0	0
DAnjou_Chr17v0.1_43454.1	474	316.769	0	0
DAnjou_Chr17v0.1_43453.1	390	234.108	0	0
DAnjou_Chr17v0.1_43452.1	327	173.684	56.5912	15.0638
DAnjou_Chr17v0.1_43451.1	1053	895.387	996	51.4273
DAnjou_Chr17v0.1_43450.1	516	358.648	0	0
DAnjou_Chr17v0.1_43449.1	1026	868.387	256.411	13.6511
DAnjou_Chr17v0.1_43448.1	2292	2134.39	791	17.1336
DAnjou_Chr17v0.1_43447.1	372	216.713	925.146	197.365
DAnjou_Chr17v0.1_43446.1	1443	1285.39	117	4.20821
DAnjou_Chr17v0.1_43445.1	1134	976.387	0	0
DAnjou_Chr17v0.1_43444.1	3282	3124.39	20	0.295945
DAnjou_Chr17v0.1_43443.1	1092	934.387	0	0
DAnjou_Chr17v0.1_43442.1	747	589.387	68	5.33401
DAnjou_Chr17v0.1_43441.1	6591	6433.39	192.204	1.38124
DAnjou_Chr17v0.1_43440.1	2202	2044.39	1108	25.0566
DAnjou_Chr17v0.1_43439.1	594	436.45	2429.68	257.37
DAnjou_Chr17v0.1_43438.1	498	340.68	149	20.2202
DAnjou_Chr17v0.1_43437.1	1353	1195.39	292	11.2933
DAnjou_Chr17v0.1_43436.1	3672	3514.39	702	9.23491
DAnjou_Chr17v0.1_43435.1	321	167.955	161	44.3178
DAnjou_Chr17v0.1_43434.1	681	523.387	706.949	62.4469
DAnjou_Chr17v0.1_43433.1	1305	1147.39	185.754	7.48469
DAnjou_Chr17v0.1_43432.1	900	742.387	259	16.1293
DAnjou_Chr17v0.1_43431.1	1437	1279.39	7	0.252954
DAnjou_Chr17v0.1_43430.1	1127	969.387	121	5.77077
DAnjou_Chr17v0.1_43429.1	819	661.387	0	0
DAnjou_Chr17v0.1_43428.1	741	583.387	11.428	0.905646
DAnjou_Chr17v0.1_43427.1	2049	1891.39	144.572	3.53386
DAnjou_Chr17v0.1_43426.1	1320	1162.39	2	0.0795472
DAnjou_Chr17v0.1_43425.1	987	829.387	343	19.1198
DAnjou_Chr17v0.1_43424.1	1056	898.387	1176.81	60.5603
DAnjou_Chr17v0.1_43423.1	1506	1348.39	0	0
DAnjou_Chr17v0.1_43422.1	1098	940.387	0	0
DAnjou_Chr17v0.1_43421.1	2043	1885.39	243	5.9587
DAnjou_Chr17v0.1_43420.1	1221	1063.39	9	0.391288
DAnjou_Chr17v0.1_43419.1	1650	1492.39	590.176	18.2829
DAnjou_Chr17v0.1_43418.1	405	248.798	357.439	66.4202
DAnjou_Chr17v0.1_43417.1	1380	1222.39	4701.93	177.833
DAnjou_Chr17v0.1_43416.1	1059	901.387	217	11.13
DAnjou_Chr17v0.1_43415.1	888	730.387	2023.56	128.088
DAnjou_Chr17v0.1_43414.1	2043	1885.39	10	0.245214
DAnjou_Chr17v0.1_43413.1	1266	1108.39	18	0.750804
DAnjou_Chr17v0.1_43412.1	447	290.088	0	0
DAnjou_Chr17v0.1_43411.1	789	631.387	3	0.21967
DAnjou_Chr17v0.1_43410.1	861	703.387	10	0.657281
DAnjou_Chr17v0.1_43409.1	1302	1144.39	427.771	17.2816
DAnjou_Chr17v0.1_43407.1	1175	1017.39	126.878	5.76561
DAnjou_Chr17v0.1_43405.1	582	424.45	129.301	14.0838
DAnjou_Chr17v0.1_43408.1	942	784.387	1165.19	68.6768
DAnjou_Chr17v0.1_43406.1	816	658.387	74.6988	5.24539
DAnjou_Chr17v0.1_43404.1	396	239.934	5	0.963439
DAnjou_Chr17v0.1_43403.1	601	443.45	192.84	20.1047
DAnjou_Chr17v0.1_43402.1	369	213.753	1036	224.075
DAnjou_Chr17v0.1_43401.1	3273	3115.39	620.633	9.21019
DAnjou_Chr17v0.1_43400.1	1527	1369.39	108	3.64622
DAnjou_Chr17v0.1_43398.1	1151	993.387	7.4539	0.346905
DAnjou_Chr17v0.1_43397.1	931	773.387	12	0.717348
DAnjou_Chr17v0.1_43396.1	1431	1273.39	32.5461	1.18164
DAnjou_Chr17v0.1_43395.1	1308	1150.39	255	10.2481
DAnjou_Chr17v0.1_43394.1	519	361.632	2	0.255687
DAnjou_Chr17v0.1_43393.1	4092	3934.39	0	0
DAnjou_Chr17v0.1_43392.1	2034	1876.39	32	0.788448
DAnjou_Chr17v0.1_43391.1	1287	1129.39	117.043	4.79125
DAnjou_Chr17v0.1_43390.1	1032	874.387	0	0
DAnjou_Chr17v0.1_43389.1	1440	1282.39	6	0.21631
DAnjou_Chr17v0.1_43388.1	1182	1024.39	0	0
DAnjou_Chr17v0.1_43387.1	1584	1426.39	707	22.9154
DAnjou_Chr17v0.1_43386.1	828	670.387	14	0.965491
DAnjou_Chr17v0.1_43385.1	1548	1390.39	11	0.365765
DAnjou_Chr17v0.1_43384.1	1548	1390.39	11	0.365765
DAnjou_Chr17v0.1_43383.1	963	805.387	787	45.1768
DAnjou_Chr17v0.1_43382.1	1041	883.387	2	0.104671
DAnjou_Chr17v0.1_43381.1	1548	1390.39	210.609	7.00303
DAnjou_Chr17v0.1_43380.1	1014	856.387	140	7.55794
DAnjou_Chr17v0.1_43379.1	345	190.704	17	4.12131
DAnjou_Chr17v0.1_43378.1	2088	1930.39	946.679	22.6727
DAnjou_Chr17v0.1_43377.1	2802	2644.39	183	3.19942
DAnjou_Chr17v0.1_43376.1	1365	1207.39	181	6.93071
DAnjou_Chr17v0.1_43375.1	849	691.387	1	0.0668689
DAnjou_Chr17v0.1_43374.1	2787	2629.39	10	0.175829
DAnjou_Chr17v0.1_43373.1	960	802.387	9	0.518566
DAnjou_Chr17v0.1_43372.1	4110	3952.39	11.0038	0.128715
DAnjou_Chr17v0.1_43371.1	4788	4630.39	1617.55	16.1505
DAnjou_Chr17v0.1_43370.1	612	454.45	222	22.5846
DAnjou_Chr17v0.1_43369.1	1137	979.387	91	4.29569
DAnjou_Chr17v0.1_43368.1	1050	892.387	501	25.9555
DAnjou_Chr17v0.1_43367.1	903	745.387	824	51.1082
DAnjou_Chr17v0.1_43366.1	3498	3340.39	325.539	4.50559
DAnjou_Chr17v0.1_43365.1	1233	1075.39	443.624	19.072
DAnjou_Chr17v0.1_43364.1	1632	1474.39	31.8982	1.00023
DAnjou_Chr17v0.1_43363.1	1002	844.387	174	9.52694
DAnjou_Chr17v0.1_43362.1	1155	997.387	18	0.834362
DAnjou_Chr17v0.1_43360.1	1449	1291.39	492.637	17.6367
DAnjou_Chr17v0.1_43361.1	582	424.45	474	51.6294
DAnjou_Chr17v0.1_43359.1	1677	1519.39	69	2.09955
DAnjou_Chr17v0.1_43358.1	984	826.387	741.415	41.4785
DAnjou_Chr17v0.1_43357.1	1860	1702.39	2224.83	60.4205
DAnjou_Chr17v0.1_43356.1	1836	1678.39	634.657	17.4821
DAnjou_Chr17v0.1_43355.1	906	748.387	26	1.60617
DAnjou_Chr17v0.1_43354.1	4743	4585.39	477.416	4.81356
DAnjou_Chr17v0.1_43353.1	534	376.597	2805	344.351
DAnjou_Chr17v0.1_43352.1	420	263.458	10928	1917.67
DAnjou_Chr17v0.1_43351.1	975	817.387	316	17.8733
DAnjou_Chr17v0.1_43350.1	1383	1225.39	298.396	11.2581
DAnjou_Chr17v0.1_43349.1	1590	1432.39	88.298	2.84994
DAnjou_Chr17v0.1_43348.1	333	179.222	0	0
DAnjou_Chr17v0.1_43347.1	4878	4720.39	2501.76	24.5026
DAnjou_Chr17v0.1_43346.1	1350	1192.39	261	10.1197
DAnjou_Chr17v0.1_43345.1	612	454.45	0	0
DAnjou_Chr17v0.1_43344.1	552	394.526	315.117	36.9269
DAnjou_Chr17v0.1_43343.1	1692	1534.39	215	6.47812
DAnjou_Chr17v0.1_43342.1	739	581.387	1089.54	86.6413
DAnjou_Chr17v0.1_43341.1	2166	2008.39	565	13.0061
DAnjou_Chr17v0.1_43340.1	1533	1375.39	87	2.92442
DAnjou_Chr17v0.1_43339.1	1842	1684.39	17	0.466608
DAnjou_Chr17v0.1_43338.1	1179	1021.39	542	24.5332
DAnjou_Chr17v0.1_43337.1	480	322.726	504	72.2009
DAnjou_Chr17v0.1_43336.1	3900	3742.39	589.05	7.27694
DAnjou_Chr15v0.1_37138.1	618	460.45	0	0
DAnjou_Chr17v0.1_43335.1	2132	1974.39	543	12.7149
DAnjou_Chr17v0.1_43334.1	1758	1600.39	1	0.0288882
DAnjou_Chr17v0.1_43333.1	420	263.458	1513	265.505
DAnjou_Chr17v0.1_43332.1	1580	1422.39	3303	107.358
DAnjou_Chr17v0.1_43331.1	1023	865.387	102	5.44923
DAnjou_Chr17v0.1_43330.1	6078	5920.39	294.445	2.29932
DAnjou_Chr17v0.1_43329.1	1005	847.387	357.769	19.5194
DAnjou_Chr17v0.1_43328.1	1335	1177.39	438.414	17.2151
DAnjou_Chr17v0.1_43327.1	936	778.387	12	0.71274
DAnjou_Chr17v0.1_43326.1	1356	1198.39	194	7.48428
DAnjou_Chr17v0.1_43325.1	682	524.387	134	11.814
DAnjou_Chr17v0.1_43324.1	444	287.167	202.2	32.5531
DAnjou_Chr17v0.1_43323.1	1197	1039.39	758.412	33.7344
DAnjou_Chr17v0.1_43322.1	1161	1003.39	310	14.2836
DAnjou_Chr17v0.1_43321.1	873	715.387	237	15.3163
DAnjou_Chr17v0.1_43320.1	1083	925.387	13.0929	0.654122
DAnjou_Chr17v0.1_43319.1	6873	6715.39	927.507	6.38545
DAnjou_Chr17v0.1_43318.1	828	670.387	9	0.620672
DAnjou_Chr17v0.1_43317.1	2160	2002.39	93	2.14724
DAnjou_Chr17v0.1_43316.1	2298	2140.39	696.276	15.0395
DAnjou_Chr17v0.1_43315.1	1944	1786.39	115.461	2.98816
DAnjou_Chr17v0.1_43314.1	1368	1210.39	227.243	8.67982
DAnjou_Chr17v0.1_43313.1	1350	1192.39	491	19.0375
DAnjou_Chr17v0.1_43312.1	882	724.387	258.502	16.4983
DAnjou_Chr17v0.1_43311.1	1617	1459.39	230	7.28623
DAnjou_Chr17v0.1_43310.1	861	703.387	22	1.44602
DAnjou_Chr17v0.1_43309.1	3482	3324.39	81.3593	1.13147
DAnjou_Chr17v0.1_43308.1	1278	1120.39	570.628	23.5467
DAnjou_Chr17v0.1_43307.1	798	640.387	411	29.6719
DAnjou_Chr17v0.1_43306.1	885	727.387	542	34.4492
DAnjou_Chr17v0.1_43305.1	930	772.387	769.2	46.0415
DAnjou_Chr17v0.1_43304.1	2829	2671.39	331	5.72844
DAnjou_Chr17v0.1_43303.1	378	222.54	5	1.03874
DAnjou_Chr17v0.1_43302.1	567	409.507	1315.9	148.562
DAnjou_Chr17v0.1_43301.1	1533	1375.39	667.726	22.445
DAnjou_Chr17v0.1_43300.1	588	430.45	1529.8	164.307
DAnjou_Chr17v0.1_43299.1	606	448.45	3473.29	358.073
DAnjou_Chr17v0.1_43298.1	1224	1066.39	188.594	8.17632
DAnjou_Chr17v0.1_43297.1	1398	1240.39	0	0
DAnjou_Chr17v0.1_43296.1	3264	3106.39	1419.52	21.1267
DAnjou_Chr17v0.1_43295.1	1710	1552.39	1071.94	31.924
DAnjou_Chr17v0.1_43294.1	1593	1435.39	0	0
DAnjou_Chr17v0.1_43293.1	1416	1258.39	116	4.26176
DAnjou_Chr17v0.1_43292.1	1002	844.387	302	16.5353
DAnjou_Chr17v0.1_43291.1	324	170.805	2269	614.158
DAnjou_Chr17v0.1_43290.1	1383	1225.39	366.688	13.8347
DAnjou_Chr17v0.1_43289.1	408	251.695	2.12229	0.389831
DAnjou_Chr17v0.1_43288.1	3807	3649.39	3	0.0380055
DAnjou_Chr17v0.1_43287.1	1419	1261.39	519	19.0224
DAnjou_Chr17v0.1_43286.1	549	391.562	56	6.612
DAnjou_Chr17v0.1_43285.1	1107	949.387	107.876	5.25324
DAnjou_Chr17v0.1_43284.1	732	574.387	23.4659	1.88877
DAnjou_Chr17v0.1_43283.1	4737	4579.39	1754	17.7079
DAnjou_Chr17v0.1_43282.1	1938	1780.39	54	1.40225
DAnjou_Chr17v0.1_43281.1	5565	5407.39	429	3.66788
DAnjou_Chr17v0.1_43280.1	1002	844.387	162	8.86991
DAnjou_Chr17v0.1_43279.1	534	376.597	20.402	2.50462
DAnjou_Chr17v0.1_43278.1	1311	1153.39	340	13.6285
DAnjou_Chr17v0.1_43277.1	1569	1411.39	17	0.556863
DAnjou_Chr17v0.1_43276.1	1818	1660.39	484.609	13.4936
DAnjou_Chr17v0.1_43275.1	738	580.387	0	0
DAnjou_Chr17v0.1_43274.1	801	643.387	0	0
DAnjou_Chr17v0.1_43273.1	9672	9514.39	6797.92	33.0325
DAnjou_Chr17v0.1_43272.1	333	179.222	186.658	48.1504
DAnjou_Chr17v0.1_43271.1	2130	1972.39	610	14.2983
DAnjou_Chr17v0.1_43270.1	1416	1258.39	390	14.3283
DAnjou_Chr17v0.1_43269.1	2145	1987.39	420	9.7704
DAnjou_Chr17v0.1_43268.1	450	293.007	915.639	144.475
DAnjou_Chr17v0.1_43267.1	1155	997.387	307.331	14.2458
DAnjou_Chr17v0.1_43266.1	2016	1858.39	158.356	3.93954
DAnjou_Chr17v0.1_43265.1	1104	946.387	487.824	23.8309
DAnjou_Chr17v0.1_43264.1	3099	2941.39	54.702	0.859798
DAnjou_Chr17v0.1_43263.1	1938	1780.39	6	0.155805
DAnjou_Chr17v0.1_43262.1	603	445.45	126.732	13.1532
DAnjou_Chr17v0.1_43261.1	311	158.46	3	0.875282
DAnjou_Chr17v0.1_43260.1	6861	6703.39	507.486	3.50006
DAnjou_Chr17v0.1_43259.1	2472	2314.39	22.225	0.443968
DAnjou_Chr17v0.1_43258.1	693	535.387	1.02343	0.0883764
DAnjou_Chr17v0.1_43257.1	1908	1750.39	36	0.950854
DAnjou_Chr17v0.1_43256.1	3018	2860.39	1.01686	0.0164354
DAnjou_Chr17v0.1_43255.1	2097	1939.39	3.02687	0.0721563
DAnjou_Chr17v0.1_43254.1	831	673.387	70.2684	4.82437
DAnjou_Chr17v0.1_43253.1	2553	2395.39	12.577	0.242743
DAnjou_Chr17v0.1_43252.1	4293	4135.39	13.1889	0.147448
DAnjou_Chr17v0.1_43251.1	738	580.387	11.6689	0.929519
DAnjou_Chr17v0.1_43250.1	2307	2149.39	133.797	2.87791
DAnjou_Chr17v0.1_43249.1	345	190.704	0	0
DAnjou_Chr17v0.1_43248.1	4110	3952.39	52.4485	0.613506
DAnjou_Chr17v0.1_43247.1	2268	2110.39	6.10348	0.133709
DAnjou_Chr17v0.1_43246.1	438	281.193	3	0.493244
DAnjou_Chr17v0.1_43245.1	906	748.387	1.02026	0.0630276
DAnjou_Chr17v0.1_43244.1	4638	4480.39	247.529	2.55421
DAnjou_Chr17v0.1_43243.1	1077	919.387	1029.62	51.7753
DAnjou_Chr17v0.1_43242.1	2794	2636.39	735	12.8891
DAnjou_Chr17v0.1_43241.1	1092	934.387	69	3.41403
DAnjou_Chr17v0.1_43240.1	579	421.45	14	1.53577
DAnjou_Chr17v0.1_43239.1	1309	1151.39	50.1642	2.01427
DAnjou_Chr17v0.1_43238.1	1410	1252.39	654	24.1426
DAnjou_Chr17v0.1_43237.1	280	129.659	30.6529	10.9298
DAnjou_Chr17v0.1_43024.1	327	173.684	119	31.6762
DAnjou_Chr17v0.1_43023.1	501	343.664	223.248	30.033
DAnjou_Chr17v0.1_43021.1	1149	991.387	2382	111.082
DAnjou_Chr17v0.1_43022.1	1485	1327.39	429	14.9419
DAnjou_Chr17v0.1_43232.1	3135	2977.39	137	2.12731
DAnjou_Chr17v0.1_43231.1	798	640.387	351.867	25.4028
DAnjou_Chr17v0.1_43230.1	3516	3358.39	367	5.0522
DAnjou_Chr17v0.1_43017.1	684	526.387	0	0
DAnjou_Chr17v0.1_43229.1	468	310.827	1	0.14874
DAnjou_Chr17v0.1_43228.1	1518	1360.39	2537.64	86.2409
DAnjou_Chr17v0.1_43227.1	444	287.167	212	34.1308
DAnjou_Chr17v0.1_43226.1	1338	1180.39	179.305	7.02285
DAnjou_Chr17v0.1_43225.1	726	568.387	57	4.63635
DAnjou_Chr17v0.1_43224.1	648	490.387	639.417	60.2824
DAnjou_Chr17v0.1_43223.1	879	721.387	926.954	59.4067
DAnjou_Chr17v0.1_43222.1	2529	2371.39	4	0.0779835
DAnjou_Chr17v0.1_43221.1	864	706.387	136	8.90106
DAnjou_Chr17v0.1_43220.1	900	742.387	1103	68.6896
DAnjou_Chr17v0.1_43219.1	1257	1099.39	131	5.50892
DAnjou_Chr17v0.1_43218.1	1107	949.387	135.525	6.59968
DAnjou_Chr17v0.1_43217.1	1107	949.387	63	3.06791
DAnjou_Chr17v0.1_43216.1	399	242.889	4649.32	884.967
DAnjou_Chr17v0.1_43214.1	2145	1987.39	9204.35	214.119
DAnjou_Chr17v0.1_43215.1	831	673.387	2507.65	172.166
DAnjou_Chr17v0.1_43213.1	1215	1057.39	436	19.0633
DAnjou_Chr17v0.1_43212.1	1074	916.387	200	10.0901
DAnjou_Chr17v0.1_43211.1	504	346.648	23	3.0675
