target_id	length	eff_length	est_counts	tpm
DAnjou_Chr11v0.1_28793.1	1320	1161.11	698	21.5794
DAnjou_Chr11v0.1_28792.1	684	525.107	2	0.136722
DAnjou_Chr11v0.1_28791.1	1227	1068.11	570.435	19.1712
DAnjou_Chr11v0.1_28790.1	2529	2370.11	621	9.40547
DAnjou_Chr11v0.1_28789.1	1290	1131.11	394	12.504
DAnjou_Chr11v0.1_28788.1	1389	1230.11	112	3.26838
DAnjou_Chr11v0.1_28787.1	1836	1677.11	339	7.25598
DAnjou_Chr11v0.1_28786.1	393	236.594	0	0
DAnjou_Chr11v0.1_28785.1	555	396.276	9	0.81527
DAnjou_Chr11v0.1_28784.1	1011	852.107	220.538	9.29064
DAnjou_Chr11v0.1_28783.1	539	380.314	1.00586	0.0949409
DAnjou_Chr11v0.1_28782.1	1368	1209.11	1198	35.5672
DAnjou_Chr11v0.1_28781.1	1395	1236.11	763.384	22.1689
DAnjou_Chr11v0.1_28821.1	526	367.368	0	0
DAnjou_Chr11v0.1_28780.1	1305	1146.11	785	24.5868
DAnjou_Chr11v0.1_28779.1	1335	1176.11	0	0
DAnjou_Chr11v0.1_28778.1	1299	1140.11	61	1.92062
DAnjou_Chr11v0.1_28777.1	1086	927.107	241.428	9.34791
DAnjou_Chr11v0.1_28776.1	2901	2742.11	5853.09	76.6228
DAnjou_Chr11v0.1_28775.1	1635	1476.11	180.086	4.37944
DAnjou_Chr11v0.1_28774.1	1395	1236.11	42	1.21969
DAnjou_Chr11v0.1_28773.1	1395	1236.11	6	0.174242
DAnjou_Chr11v0.1_28772.1	501	342.648	0	0
DAnjou_Chr11v0.1_28771.1	498	339.648	1655.95	175.015
DAnjou_Chr11v0.1_28770.1	2109	1950.11	1289.49	23.7364
DAnjou_Chr11v0.1_28769.1	1146	987.107	197	7.16406
DAnjou_Chr11v0.1_28768.1	3978	3819.11	601.226	5.6511
DAnjou_Chr11v0.1_28767.1	1377	1218.11	721	21.2475
DAnjou_Chr11v0.1_28766.1	1176	1017.11	198.592	7.00893
DAnjou_Chr11v0.1_28765.1	1965	1806.11	4	0.0795012
DAnjou_Chr11v0.1_28764.1	1194	1035.11	2645.04	91.7283
DAnjou_Chr11v0.1_28763.1	1203	1044.11	281	9.66092
DAnjou_Chr11v0.1_28762.1	1203	1044.11	762.353	26.2101
DAnjou_Chr11v0.1_28761.1	2244	2085.11	265	4.5622
DAnjou_Chr11v0.1_28760.1	1410	1251.11	296	8.49287
DAnjou_Chr11v0.1_28759.1	1053	894.107	3884.42	155.953
DAnjou_Chr11v0.1_28758.1	1731	1572.11	381.359	8.70781
DAnjou_Chr11v0.1_28757.1	2013	1854.11	755	14.6174
DAnjou_Chr11v0.1_28756.1	1895	1736.11	1288.77	26.6476
DAnjou_Chr11v0.1_28755.1	1338	1179.11	84	2.55731
DAnjou_Chr11v0.1_28754.1	2562	2403.11	270	4.03318
DAnjou_Chr11v0.1_28753.1	1755	1596.11	1966	44.2159
DAnjou_Chr11v0.1_28752.1	834	675.107	425.393	22.6191
DAnjou_Chr11v0.1_28751.1	564	405.237	0	0
DAnjou_Chr11v0.1_28750.1	2601	2442.11	17	0.249886
DAnjou_Chr11v0.1_28749.1	1995	1836.11	31.3429	0.612771
DAnjou_Chr11v0.1_28748.1	2466	2307.11	1	0.0155593
DAnjou_Chr11v0.1_28747.1	360	204.998	0	0
DAnjou_Chr11v0.1_28746.1	1065	906.107	275.742	10.924
DAnjou_Chr11v0.1_28745.1	651	492.107	874.082	63.7602
DAnjou_Chr11v0.1_28744.1	1758	1599.11	320	7.18339
DAnjou_Chr11v0.1_28743.1	846	687.107	2182.29	114.011
DAnjou_Chr11v0.1_28742.1	525	366.492	0	0
DAnjou_Chr11v0.1_28741.1	1110	951.107	613	23.136
DAnjou_Chr11v0.1_28740.1	1101	942.107	316	12.0405
DAnjou_Chr11v0.1_28739.1	546	387.295	0	0
DAnjou_Chr11v0.1_28738.1	819	660.107	30	1.63141
DAnjou_Chr11v0.1_28737.1	870	711.107	760	38.365
DAnjou_Chr11v0.1_28736.1	1428	1269.11	5	0.141426
DAnjou_Chr11v0.1_28735.1	1523	1364.11	61	1.60523
DAnjou_Chr11v0.1_28734.1	1401	1242.11	2	0.0578
DAnjou_Chr11v0.1_28733.1	5709	5550.11	676	4.37222
DAnjou_Chr11v0.1_28732.1	1983	1824.11	413	8.1275
DAnjou_Chr11v0.1_28731.1	519	360.598	113	11.249
DAnjou_Chr11v0.1_28730.1	378	222.052	1470.48	237.718
DAnjou_Chr11v0.1_28729.1	1254	1095.11	654	21.4377
DAnjou_Chr11v0.1_28728.1	1239	1080.11	563	18.7111
DAnjou_Chr11v0.1_28727.1	2550	2391.11	48	0.720608
DAnjou_Chr11v0.1_28726.1	4356	4197.11	518	4.43034
DAnjou_Chr5v0.1_12087.1	329	175.579	142	29.0317
DAnjou_Chr11v0.1_28724.1	154	33.1574	1	1.08262
DAnjou_Chr11v0.1_28723.1	1217	1058.11	7	0.237479
DAnjou_Chr11v0.1_28722.1	1038	879.107	66	2.695
DAnjou_Chr11v0.1_28721.1	1647	1488.11	805.277	19.4253
DAnjou_Chr11v0.1_28720.1	1665	1506.11	79	1.8829
DAnjou_Chr11v0.1_28719.1	666	507.107	187	13.2373
DAnjou_Chr11v0.1_28718.1	1737	1578.11	1156.84	26.3144
DAnjou_Chr11v0.1_28717.1	2502	2343.11	334	5.11695
DAnjou_Chr11v0.1_28716.1	2595	2436.11	682.38	10.0551
DAnjou_Chr11v0.1_28715.1	1149	990.107	348.356	12.6299
DAnjou_Chr11v0.1_28714.1	996	837.107	29	1.24358
DAnjou_Chr11v0.1_28713.1	1266	1107.11	2039.52	66.1294
DAnjou_Chr11v0.1_28712.1	570	411.218	3341.98	291.736
DAnjou_Chr11v0.1_28711.1	330	176.493	2	0.406781
DAnjou_Chr11v0.1_28710.1	393	236.594	1	0.151724
DAnjou_Chr11v0.1_28709.1	3162	3003.11	491	5.86905
DAnjou_Chr11v0.1_28708.1	900	741.107	425	20.5857
DAnjou_Chr11v0.1_28707.1	1458	1299.11	221	6.10667
DAnjou_Chr11v0.1_28704.1	941	782.107	0	0
DAnjou_Chr11v0.1_28703.1	867	708.107	324	16.4249
DAnjou_Chr11v0.1_28702.1	918	759.107	210	9.93055
DAnjou_Chr11v0.1_28701.1	312	159.812	1	0.224619
DAnjou_Chr11v0.1_28700.1	345	190.842	0	0
DAnjou_Chr11v0.1_28699.1	2913	2754.11	0	0
DAnjou_Chr11v0.1_28697.1	1509	1350.11	700.756	18.6318
DAnjou_Chr11v0.1_28696.1	1194	1035.11	865.101	30.0012
DAnjou_Chr11v0.1_28695.1	2358	2199.11	4454	72.7044
DAnjou_Chr11v0.1_28694.1	1626	1467.11	785	19.2072
DAnjou_Chr11v0.1_28693.1	1764	1605.11	1048.82	23.4561
DAnjou_Chr11v0.1_28692.1	585	426.197	0	0
DAnjou_Chr11v0.1_28691.1	777	618.107	317	18.4099
DAnjou_Chr11v0.1_28690.1	339	185.082	3	0.581854
DAnjou_Chr11v0.1_28689.1	783	624.107	10	0.575172
DAnjou_Chr11v0.1_28688.1	1830	1671.11	3121.71	67.0571
DAnjou_Chr11v0.1_28687.1	786	627.107	23	1.31657
DAnjou_Chr11v0.1_28686.1	2181	2022.11	334	5.92924
DAnjou_Chr11v0.1_28685.1	789	630.107	11	0.626665
DAnjou_Chr11v0.1_28684.1	2343	2184.11	976.168	16.0438
DAnjou_Chr11v0.1_28683.1	188	55.6239	0	0
DAnjou_Chr11v0.1_28682.1	429	271.627	106	14.0085
DAnjou_Chr11v0.1_28681.1	342	187.935	4151	792.871
DAnjou_Chr11v0.1_28680.1	2373	2214.11	318.282	5.16025
DAnjou_Chr11v0.1_28679.1	2754	2595.11	313.748	4.33992
DAnjou_Chr1v0.1_00055.1	614	455.176	93.7171	7.39089
DAnjou_Chr11v0.1_28678.1	2295	2136.11	17.2524	0.289924
DAnjou_Chr11v0.1_28677.1	1485	1326.11	0	0
DAnjou_Chr11v0.1_28676.1	2841	2682.11	3	0.0401515
DAnjou_Chr11v0.1_28675.1	2802	2643.11	116	1.57543
DAnjou_Chr11v0.1_28674.1	363	207.775	0	0
DAnjou_Chr11v0.1_28673.1	2130	1971.11	798	14.5328
DAnjou_Chr11v0.1_28672.1	384	227.866	4	0.630142
DAnjou_Chr11v0.1_28651.1	1431	1272.11	206	5.813
DAnjou_Chr11v0.1_28650.1	1032	873.107	558.68	22.9696
DAnjou_Chr11v0.1_28649.1	1530	1371.11	142	3.7177
DAnjou_Chr11v0.1_28648.1	771	612.107	0	0
DAnjou_Chr11v0.1_28647.1	756	597.107	99	5.95168
DAnjou_Chr11v0.1_28671.1	573	414.218	850.965	73.7462
DAnjou_Chr11v0.1_28670.1	336	182.236	3	0.590942
DAnjou_Chr11v0.1_28644.1	873	714.107	934	46.9505
DAnjou_Chr11v0.1_28668.1	606	447.176	0	0
DAnjou_Chr11v0.1_28643.1	942	783.107	0	0
DAnjou_Chr11v0.1_28642.1	1221	1062.11	155.898	5.26901
DAnjou_Chr11v0.1_28666.1	579	420.218	184.102	15.7268
DAnjou_Chr11v0.1_28641.1	1332	1173.11	792.579	24.2528
DAnjou_Chr11v0.1_28640.1	1074	915.107	114.553	4.49356
DAnjou_Chr11v0.1_28663.1	1257	1098.11	451.527	14.7603
DAnjou_Chr11v0.1_28639.1	1530	1371.11	998.921	26.1527
DAnjou_Chr11v0.1_28638.1	1551	1392.11	232	5.98236
DAnjou_Chr11v0.1_28637.1	1512	1353.11	4	0.106117
DAnjou_Chr11v0.1_28636.1	1728	1569.11	108	2.47075
DAnjou_Chr11v0.1_28635.1	1668	1509.11	1816.94	43.2193
DAnjou_Chr11v0.1_28634.1	846	687.107	0	0
DAnjou_Chr11v0.1_28633.1	735	576.107	6.04482	0.376649
DAnjou_Chr11v0.1_28632.1	1653	1494.11	23	0.55259
DAnjou_Chr11v0.1_28631.1	621	462.176	187	14.5242
DAnjou_Chr11v0.1_28630.1	744	585.107	1	0.061351
DAnjou_Chr11v0.1_28629.1	771	612.107	331	19.4114
DAnjou_Chr11v0.1_28628.1	1098	939.107	920	35.1665
DAnjou_Chr11v0.1_28627.1	438	280.507	31.2886	4.00406
DAnjou_Chr11v0.1_28626.1	375	219.224	95	15.5558
DAnjou_Chr11v0.1_28625.1	705	546.107	19.7114	1.29567
DAnjou_Chr11v0.1_28624.1	1536	1377.11	307.955	8.02744
DAnjou_Chr11v0.1_28623.1	1236	1077.11	313	10.4314
DAnjou_Chr11v0.1_28622.1	768	609.107	923	54.3958
DAnjou_Chr11v0.1_28621.1	990	831.107	1238.88	53.5092
DAnjou_Chr11v0.1_28620.1	738	579.107	10	0.619866
DAnjou_Chr11v0.1_28619.1	1188	1029.11	2215.97	77.2967
DAnjou_Chr11v0.1_28618.1	2490	2331.11	473.307	7.2885
DAnjou_Chr11v0.1_28617.1	555	396.276	3410.69	308.959
DAnjou_Chr11v0.1_28616.1	3510	3351.11	1102.13	11.8059
DAnjou_Chr11v0.1_28615.1	558	399.276	0	0
DAnjou_Chr11v0.1_28614.1	948	789.107	258	11.7366
DAnjou_Chr11v0.1_28660.1	1065	906.107	134	5.30863
DAnjou_Chr11v0.1_28612.1	1569	1410.11	177	4.50587
DAnjou_Chr11v0.1_28611.1	1869	1710.11	1	0.020991
DAnjou_Chr11v0.1_28610.1	1011	852.107	801.112	33.7486
DAnjou_Chr11v0.1_28609.1	1107	948.107	0	0
DAnjou_Chr11v0.1_28658.1	378	222.052	13	2.10158
DAnjou_Chr11v0.1_28607.1	1707	1548.11	282	6.53891
DAnjou_Chr11v0.1_28606.1	3576	3417.11	841	8.83475
DAnjou_Chr11v0.1_28605.1	309	156.962	167	38.1925
DAnjou_Chr11v0.1_28604.1	378	222.052	2.18267	0.35285
DAnjou_Chr11v0.1_28603.1	393	236.594	0	0
DAnjou_Chr11v0.1_28602.1	3801	3642.11	1078.32	10.628
DAnjou_Chr11v0.1_28601.1	2235	2076.11	9	0.155614
DAnjou_Chr11v0.1_28600.1	1071	912.107	1602	63.0483
DAnjou_Chr11v0.1_28599.1	1146	987.107	124.236	4.51795
DAnjou_Chr11v0.1_28596.1	477	318.791	176	19.8182
DAnjou_Chr11v0.1_28595.1	333	179.361	3	0.600415
DAnjou_Chr11v0.1_28594.1	2313	2154.11	706.848	11.7792
DAnjou_Chr11v0.1_28593.1	1371	1212.11	3	0.0888459
DAnjou_Chr11v0.1_28592.1	1795	1636.11	1	0.0219404
DAnjou_Chr11v0.1_28591.1	1662	1503.11	9	0.214936
DAnjou_Chr11v0.1_28590.1	480	321.791	0	0
DAnjou_Chr11v0.1_28588.1	921	762.107	189.484	8.92513
DAnjou_Chr11v0.1_28589.1	471	312.837	10	1.14746
DAnjou_Chr11v0.1_28587.1	1512	1353.11	11	0.291822
DAnjou_Chr11v0.1_28586.1	435	277.52	6	0.776093
DAnjou_Chr11v0.1_28585.1	522	363.581	5	0.493658
DAnjou_Chr11v0.1_28584.1	426	268.692	46	6.14555
DAnjou_Chr11v0.1_28580.1	2343	2184.11	139	2.28454
DAnjou_Chr11v0.1_28579.1	615	456.176	1036	81.5238
DAnjou_Chr11v0.1_28581.1	327	173.674	9	1.86022
DAnjou_Chr11v0.1_28569.1	1083	924.107	648.629	25.196
DAnjou_Chr11v0.1_28568.1	1158	999.107	1518	54.5402
DAnjou_Chr11v0.1_28567.1	354	199.305	400	72.0443
DAnjou_Chr11v0.1_28566.1	3549	3390.11	311	3.29309
DAnjou_Chr11v0.1_28565.1	717	558.107	1628.27	104.729
DAnjou_Chr11v0.1_28564.1	3287	3128.11	28	0.321317
DAnjou_Chr11v0.1_28563.1	1044	885.107	1	0.0405566
DAnjou_Chr11v0.1_28562.1	338	184.127	0	0
DAnjou_Chr11v0.1_28541.1	1551	1392.11	3	0.0773581
DAnjou_Chr11v0.1_28578.1	912	753.107	0	0
DAnjou_Chr11v0.1_28577.1	992	833.107	0	0
DAnjou_Chr11v0.1_28576.1	1479	1320.11	168	4.56833
DAnjou_Chr11v0.1_28575.1	2070	1911.11	221	4.15111
DAnjou_Chr11v0.1_28558.1	2094	1935.11	819.141	15.1954
DAnjou_Chr11v0.1_28557.1	813	654.107	221	12.1283
DAnjou_Chr11v0.1_28556.1	777	618.107	511.449	29.7027
DAnjou_Chr11v0.1_28555.1	255	108.788	96	31.6772
DAnjou_Chr11v0.1_28574.1	1545	1386.11	69	1.78694
DAnjou_Chr11v0.1_28573.1	2076	1917.11	159	2.9772
DAnjou_Chr11v0.1_28552.1	2559	2400.11	2017.54	30.1751
DAnjou_Chr11v0.1_28571.1	1131	972.107	1.02994	0.0380324
DAnjou_Chr11v0.1_28550.1	801	642.107	2436	136.184
DAnjou_Chr11v0.1_28549.1	1026	867.107	12	0.496782
DAnjou_Chr11v0.1_28548.1	1737	1578.11	0	0
DAnjou_Chr11v0.1_28547.1	1248	1089.11	4113.98	135.597
DAnjou_Chr11v0.1_28540.1	1683	1524.11	4	0.094211
DAnjou_Chr11v0.1_28542.1	1836	1677.11	62	1.32705
DAnjou_Chr11v0.1_28543.1	1296	1137.11	100	3.15686
DAnjou_Chr11v0.1_28544.1	591	432.197	5	0.415284
DAnjou_Chr11v0.1_28537.1	1629	1470.11	32	0.781372
DAnjou_Chr8v0.1_19918.1	151	31.5031	219.342	249.934
DAnjou_Chr11v0.1_28536.1	1434	1275.11	76	2.13956
DAnjou_Chr11v0.1_28535.1	1422	1263.11	2	0.0568391
DAnjou_Chr11v0.1_28534.1	1374	1215.11	167	4.93354
DAnjou_Chr11v0.1_28546.1	711	552.107	848.27	55.1528
DAnjou_Chr11v0.1_28545.1	1368	1209.11	76.1826	2.26177
DAnjou_Chr11v0.1_28531.1	780	621.107	0	0
DAnjou_Chr11v0.1_28530.1	1845	1686.11	22	0.468376
DAnjou_Chr11v0.1_28529.1	600	441.197	947.471	77.0887
DAnjou_Chr11v0.1_28528.1	504	345.615	738	76.6516
DAnjou_Chr11v0.1_28527.1	939	780.107	1428	65.7099
DAnjou_Chr11v0.1_28526.1	1116	957.107	264.399	9.91645
DAnjou_Chr11v0.1_28525.1	381	224.976	0	0
DAnjou_Chr11v0.1_28524.1	429	271.627	555	73.3462
DAnjou_Chr11v0.1_28523.1	363	207.775	111	19.1772
DAnjou_Chr11v0.1_28522.1	1644	1485.11	50	1.20856
DAnjou_Chr11v0.1_28521.1	402	245.383	5	0.731448
DAnjou_Chr11v0.1_28520.1	426	268.692	10	1.33599
DAnjou_Chr11v0.1_28519.1	317	164.411	0	0
DAnjou_Chr11v0.1_28518.1	1752	1593.11	134	3.01937
DAnjou_Chr11v0.1_28517.1	1383	1224.11	840.911	24.6597
DAnjou_Chr11v0.1_28516.1	579	420.218	1086	92.7711
DAnjou_Chr11v0.1_28515.1	1092	933.107	40	1.53881
DAnjou_Chr11v0.1_28514.1	1500	1341.11	200.266	5.36045
DAnjou_Chr11v0.1_28513.1	408	251.262	1847.38	263.928
DAnjou_Chr11v0.1_28512.1	732	573.107	855.937	53.6121
DAnjou_Chr11v0.1_28511.1	2826	2667.11	232.272	3.12618
DAnjou_Chr11v0.1_28510.1	729	570.107	10.1169	0.637015
DAnjou_Chr11v0.1_28494.1	2256	2097.11	1677.75	28.7187
DAnjou_Chr11v0.1_28495.1	663	504.107	181.472	12.9224
DAnjou_Chr11v0.1_28493.1	274	125.671	0	0
DAnjou_Chr11v0.1_28492.1	887	728.107	843.532	41.5875
DAnjou_Chr11v0.1_28491.1	996	837.107	138	5.91773
DAnjou_Chr11v0.1_28490.1	1599	1440.11	40.7018	1.01455
DAnjou_Chr11v0.1_28489.1	2922	2763.11	0	0
DAnjou_Chr11v0.1_28488.1	2754	2595.11	660	9.12947
DAnjou_Chr11v0.1_28487.1	3697	3538.11	1372.58	13.9259
DAnjou_Chr11v0.1_28486.1	1125	966.107	749.518	27.8493
DAnjou_Chr11v0.1_28484.1	1725	1566.11	99	2.26919
DAnjou_Chr11v0.1_28483.1	1056	897.107	3	0.120042
DAnjou_Chr11v0.1_28482.1	528	369.368	195.821	19.0308
DAnjou_Chr11v0.1_28481.1	507	348.598	0	0
DAnjou_Chr11v0.1_28480.1	486	327.712	0	0
DAnjou_Chr11v0.1_28479.1	561	402.237	930.962	83.0819
DAnjou_Chr11v0.1_28478.1	137	24.4228	0	0
DAnjou_Chr11v0.1_28474.1	342	187.935	2925.63	558.817
DAnjou_Chr14v0.1_36085.1	66	21.1607	0	0
DAnjou_Chr11v0.1_28446.1	1080	921.107	1771.59	69.0416
DAnjou_Chr11v0.1_28445.1	894	735.107	653	31.8874
DAnjou_Chr11v0.1_28444.1	2025	1866.11	1	0.0192363
DAnjou_Chr11v0.1_28443.1	1314	1155.11	363.337	11.2913
DAnjou_Chr11v0.1_28442.1	645	486.107	49	3.61844
DAnjou_Chr11v0.1_28441.1	1626	1467.11	1317.2	32.229
DAnjou_Chr11v0.1_28440.1	378	222.052	31	5.01146
DAnjou_Chr11v0.1_28439.1	663	504.107	42	2.99077
DAnjou_Chr11v0.1_28438.1	726	567.107	2	0.126597
DAnjou_Chr11v0.1_28469.1	133	22.6419	0	0
DAnjou_Chr11v0.1_28437.1	1725	1566.11	0	0
DAnjou_Chr11v0.1_28436.1	1278	1119.11	650	20.8496
DAnjou_Chr11v0.1_28435.1	1425	1266.11	711	20.1584
DAnjou_Chr11v0.1_28434.1	1509	1350.11	253.534	6.74102
DAnjou_Chr11v0.1_28433.1	1377	1218.11	0	0
DAnjou_Chr11v0.1_28432.1	375	219.224	0	0
DAnjou_Chr11v0.1_28431.1	1272	1113.11	50	1.61246
DAnjou_Chr16v0.1_41214.1	804	645.107	0	0
DAnjou_Chr11v0.1_28430.1	1509	1350.11	40	1.06353
DAnjou_Chr11v0.1_28460.1	822	663.107	24	1.29923
DAnjou_Chr11v0.1_28459.1	2208	2049.11	1269.6	22.2413
DAnjou_Chr11v0.1_28458.1	519	360.598	208	20.706
DAnjou_Chr11v0.1_28457.1	621	462.176	358	27.8056
DAnjou_Chr11v0.1_28456.1	426	268.692	0	0
DAnjou_Chr11v0.1_28455.1	2808	2649.11	686.589	9.30367
DAnjou_Chr11v0.1_28454.1	3261	3102.11	1034	11.9652
DAnjou_Chr11v0.1_28453.1	1551	1392.11	0	0
DAnjou_Chr11v0.1_28422.1	1845	1686.11	24	0.510956
DAnjou_Chr11v0.1_28452.1	2874	2715.11	2	0.0264424
DAnjou_Chr11v0.1_28420.1	1069	910.107	0	0
DAnjou_Chr11v0.1_28451.1	447	289.217	456	56.5975
DAnjou_Chr11v0.1_28450.1	384	227.866	1919	302.311
DAnjou_Chr11v0.1_28449.1	372	216.32	1051	174.407
DAnjou_Chr11v0.1_28448.1	696	537.107	264.308	17.6647
DAnjou_Chr11v0.1_28415.1	891	732.107	342	16.7691
DAnjou_Chr11v0.1_28414.1	525	366.492	259	25.3684
DAnjou_Chr17v0.1_44841.1	432	274.56	812	106.164
DAnjou_Chr11v0.1_28412.1	1308	1149.11	88	2.74903
DAnjou_Chr11v0.1_28411.1	1006	847.107	66	2.79681
DAnjou_Chr11v0.1_28447.1	1305	1146.11	1535	48.0773
DAnjou_Chr11v0.1_28410.1	930	771.107	2	0.0931048
DAnjou_Chr12v0.1_30287.1	220	80.0677	0	0
DAnjou_Chr11v0.1_28409.1	1011	852.107	47.9126	2.01843
DAnjou_Chr6v0.1_14202.1	1531	1372.11	0	0
DAnjou_Chr8v0.1_18953.1	1104	945.107	5.08737	0.193228
DAnjou_Chr11v0.1_28408.1	1500	1341.11	47	1.25803
DAnjou_Chr11v0.1_28407.1	318	165.353	10	2.17092
DAnjou_Chr11v0.1_28406.1	2049	1890.11	2.00232	0.0380281
DAnjou_Chr11v0.1_28405.1	1572	1413.11	3712.41	94.3056
DAnjou_Chr11v0.1_28404.1	486	327.712	0	0
DAnjou_Chr11v0.1_28397.1	1953	1794.11	7	0.140058
DAnjou_Chr11v0.1_28398.1	1308	1149.11	102	3.18637
DAnjou_Chr11v0.1_28396.1	2250	2091.11	473.628	8.13051
DAnjou_Chr11v0.1_28395.1	396	239.548	24	3.59646
DAnjou_Chr11v0.1_28394.1	2064	1905.11	918	17.2974
DAnjou_Chr11v0.1_28393.1	624	465.176	1118.54	86.3157
DAnjou_Chr11v0.1_28391.1	1341	1182.11	9.07508	0.275582
DAnjou_Chr11v0.1_28386.1	564	405.237	315.266	27.927
DAnjou_Chr11v0.1_28385.1	1053	894.107	10	0.401483
DAnjou_Chr11v0.1_28384.1	576	417.218	508.731	43.7706
DAnjou_Chr11v0.1_28383.1	594	435.197	224	18.4765
DAnjou_Chr11v0.1_28373.1	1356	1197.11	216.538	6.4932
DAnjou_Chr11v0.1_28374.1	1044	885.107	344	13.9515
DAnjou_Chr11v0.1_28382.1	717	558.107	451	29.0079
DAnjou_Chr11v0.1_28381.1	711	552.107	295.07	19.1848
DAnjou_Chr11v0.1_28380.1	915	756.107	145.86	6.92486
DAnjou_Chr11v0.1_28379.1	621	462.176	137	10.6407
DAnjou_Chr11v0.1_28369.1	1308	1149.11	426	13.3078
DAnjou_Chr11v0.1_28368.1	384	227.866	531.813	83.7794
DAnjou_Chr11v0.1_28367.1	1950	1791.11	40.2971	0.807624
DAnjou_Chr11v0.1_28366.1	265	117.563	0	0
DAnjou_Chr2v0.1_04416.1	558	399.276	4	0.35962
DAnjou_Chr11v0.1_28365.1	1626	1467.11	7.70291	0.188473
DAnjou_Chr11v0.1_28364.1	2832	2673.11	1194	16.0341
DAnjou_Chr11v0.1_28363.1	1317	1158.11	244	7.56307
DAnjou_Chr11v0.1_28362.1	951	792.107	30	1.35955
DAnjou_Chr11v0.1_28361.1	1004	845.107	101	4.29009
DAnjou_Chr11v0.1_28360.1	1188	1029.11	30.8224	1.07513
DAnjou_Chr11v0.1_28358.1	1008	849.107	100	4.22761
DAnjou_Chr11v0.1_28357.1	399	242.501	37	5.47703
DAnjou_Chr11v0.1_28356.1	2181	2022.11	62	1.10064
DAnjou_Chr11v0.1_28353.1	2097	1938.11	449.641	8.32809
DAnjou_Chr11v0.1_28352.1	903	744.107	313	15.0996
DAnjou_Chr11v0.1_28351.1	1139	980.107	53.3986	1.95575
DAnjou_Chr11v0.1_28350.1	468	309.852	52	6.02429
DAnjou_Chr11v0.1_28349.1	1029	870.107	77	3.17669
DAnjou_Chr11v0.1_28347.1	2019	1860.11	3722.68	71.8414
DAnjou_Chr11v0.1_28346.1	2682	2523.11	775	11.0261
DAnjou_Chr11v0.1_28345.1	417	260	0	0
DAnjou_Chr11v0.1_28344.1	990	831.107	43	1.85724
DAnjou_Chr11v0.1_28343.1	2780	2621.11	458	6.27246
DAnjou_Chr11v0.1_28342.1	831	672.107	401.388	21.4379
DAnjou_Chr11v0.1_28341.1	3421	3262.11	568	6.25039
DAnjou_Chr11v0.1_28340.1	1944	1785.11	10	0.201091
DAnjou_Chr11v0.1_28339.1	408	251.262	185	26.4303
DAnjou_Chr11v0.1_28338.1	759	600.107	647	38.7019
DAnjou_Chr11v0.1_28337.1	501	342.648	221.751	23.2313
DAnjou_Chr11v0.1_28336.1	1344	1185.11	3190.59	96.6429
DAnjou_Chr11v0.1_28335.1	597	438.197	88	7.20892
DAnjou_Chr11v0.1_28334.1	1584	1425.11	370.5	9.3325
DAnjou_Chr11v0.1_28330.1	529	370.368	1	0.0969223
DAnjou_Chr11v0.1_28329.1	1854	1695.11	2069.81	43.8319
DAnjou_Chr11v0.1_28328.1	372	216.32	0	0
DAnjou_Chr11v0.1_28332.1	1425	1266.11	276	7.8252
DAnjou_Chr11v0.1_28326.1	603	444.176	5604.13	452.908
DAnjou_Chr11v0.1_28325.1	1311	1152.11	4	0.12463
DAnjou_Chr11v0.1_28324.1	1326	1167.11	0	0
DAnjou_Chr11v0.1_28323.1	1791	1632.11	1838	40.4253
DAnjou_Chr11v0.1_28322.1	1050	891.107	16	0.644536
DAnjou_Chr11v0.1_28321.1	1041	882.107	2	0.081389
DAnjou_Chr11v0.1_28320.1	1155	996.107	428	15.4239
DAnjou_Chr11v0.1_28319.1	4778	4619.11	1138.04	8.84417
DAnjou_Chr11v0.1_28318.1	717	558.107	237	15.2436
DAnjou_Chr11v0.1_28317.1	1614	1455.11	1325	32.6872
DAnjou_Chr11v0.1_28316.1	1746	1587.11	3976.6	89.9421
DAnjou_Chr11v0.1_28315.1	1272	1113.11	78	2.51544
DAnjou_Chr11v0.1_28314.1	2889	2730.11	268	3.52381
DAnjou_Chr11v0.1_28313.1	918	759.107	284.249	13.4416
DAnjou_Chr11v0.1_28312.1	552	393.295	240.032	21.9083
DAnjou_Chr11v0.1_28311.1	387	230.754	11	1.7112
DAnjou_Chr11v0.1_28310.1	1467	1308.11	0	0
DAnjou_Chr11v0.1_28309.1	1329	1170.11	720.909	22.1163
DAnjou_Chr11v0.1_28308.1	3327	3168.11	114.728	1.29996
DAnjou_Chr11v0.1_28304.1	1104	945.107	277.639	10.5452
DAnjou_Chr11v0.1_28306.1	396	239.548	0	0
DAnjou_Chr11v0.1_28305.1	3186	3027.11	330.272	3.91652
DAnjou_Chr11v0.1_28283.1	1104	945.107	165.564	6.28844
DAnjou_Chr11v0.1_28282.1	570	411.218	105.371	9.1983
DAnjou_Chr11v0.1_28281.1	2949	2790.11	147.414	1.89659
DAnjou_Chr11v0.1_28280.1	642	483.107	1	0.0743042
DAnjou_Chr11v0.1_28279.1	1950	1791.11	285	5.7119
DAnjou_Chr11v0.1_28278.1	2100	1941.11	182	3.36573
DAnjou_Chr11v0.1_28277.1	1203	1044.11	434.075	14.9237
DAnjou_Chr11v0.1_28276.1	327	173.674	220	45.472
DAnjou_Chr11v0.1_28275.1	1581	1422.11	11	0.277663
